# F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Labels
1.907572434249377613e+00,4.008723773388023215e-01,-1.238913394590147599e+00,2.117625619223359124e+00,-6.119712493187579483e+00,2.471363320478329850e+00,3.550272828803620051e-01,-7.850791608887773165e+00,-3.413157304672004955e+00,-2.707219178788433211e+00,2.000000000000000000e+00
-1.286927627890351200e+00,1.007966917028161324e+00,-7.503902917073990153e-01,-6.701143217714113920e-01,-8.775502334455147491e-01,1.883583266475381546e-01,3.507552268452456268e-01,2.216044130998299777e-01,1.201239839435057855e+00,1.550371514204878398e+00,0.000000000000000000e+00
9.068224120664167831e-01,-2.763615235593055441e-01,-4.996949657463293226e-01,1.273618460700729704e+00,1.003749346727950797e+00,-2.342006290818039904e+00,2.036625437116447834e+00,3.408371140998940341e-01,1.674601803560994639e+00,3.549714264258119201e-01,2.000000000000000000e+00
4.114599921276660410e+00,-2.244060495041663827e+00,1.471317579271791853e+00,2.449421823020439426e+00,3.429263241463635481e+00,1.097927652466486048e+00,-1.198954972269997699e+00,-9.242398457090059138e-02,2.343242922166270947e-01,8.872572927544133403e-01,1.000000000000000000e+00
2.046289663838835260e+00,-9.271213343602574541e-01,-4.631043539737333958e-01,1.313745536587835439e+00,1.126390065460018741e+00,3.453947613440640829e+00,-7.819436821315408626e-01,5.744591810620821581e-01,1.798613288640554142e+00,1.720323817310972281e+00,1.000000000000000000e+00
-1.035894198663367405e-02,4.122165097142842960e+00,4.264628625680897400e+00,1.036952398792098551e+00,2.526861247202734972e+00,-1.547412973496101518e+00,2.341534176992716709e-01,4.699584881391201563e+00,-4.796249708459228156e-01,-2.193713492061023729e+00,1.000000000000000000e+00
-2.663779062597046554e+00,2.970528699718142818e+00,-4.871285983978896894e-01,-4.589256716636991307e-02,-1.673104031652156598e+00,-8.064681955545223158e-01,-1.646202355809631701e-01,2.097730298845708941e+00,1.313691352665129930e+00,-5.658214112321753309e-01,0.000000000000000000e+00
-3.112985338887540587e-01,-1.231578062374952598e+00,1.378669534208345038e+00,-2.148055024168284532e+00,3.818809805680689617e-01,-9.288573321677651151e-02,3.531453472095669177e-01,-9.769147547740680837e-01,-2.192694615013267345e+00,-5.215372181836612775e-01,2.000000000000000000e+00
-3.193326595772871812e-03,-3.332624499113005179e+00,3.892238277814481506e+00,-2.878932989906211048e-01,-2.300764684498115997e+00,8.226071440774185284e-02,-1.066691439311073797e+00,-1.714881683444674287e+00,1.193653261919923159e+00,-2.628180770621306728e+00,2.000000000000000000e+00
3.612633323050753464e-01,-7.985221714259245207e-01,9.081129366299498518e-01,-4.611811350687595734e-01,3.073543826222605579e-01,1.458153835115934438e+00,-7.545129451455918623e-01,2.034022100873158934e+00,1.561097046409245959e+00,-4.510140303565652875e-01,1.000000000000000000e+00
-2.680174566155894667e+00,3.604140782402261323e+00,2.189703408312037247e+00,2.480555563362713656e+00,-4.692984326340769563e+00,3.247994058305446963e+00,-7.916762453212815576e-01,-3.310623088921681223e+00,2.675884143680416827e+00,2.500004501009534863e+00,0.000000000000000000e+00
-2.206304634154550470e+00,-1.805962405061839027e+00,-2.074591264292731108e-01,-2.280302395566502494e+00,-4.240987044717637877e-01,2.486507864352811126e+00,-2.346233770295738985e+00,7.049299959932500137e-01,-9.197809829575624985e-01,-6.581284628879960907e-01,2.000000000000000000e+00
6.957517049639443396e-01,7.039912368317602365e-01,-3.650618886362217985e+00,3.519168859547030515e+00,2.223607888362406637e-01,2.231798858044952816e+00,4.156555119249609742e-01,3.550965534994863670e+00,3.529097881077753129e+00,-1.595112734578891356e+00,2.000000000000000000e+00
9.056238547689516860e-01,-4.244550575833656580e-01,2.494155414499524159e+00,3.582961113489559146e+00,-3.083102377121983206e+00,4.669435924026960727e+00,7.021257698167970851e-01,-7.127909947544736724e+00,1.607722699950929091e+00,3.163961213457316290e+00,0.000000000000000000e+00
3.883072175865341258e+00,-1.557350467228324487e+00,-2.876729059951791179e+00,-2.414713791203362270e-01,2.373528159505257307e+00,-1.479037831992047636e+00,-1.143095258757433230e+00,4.179342493064545749e+00,-1.026876966783829337e+00,-3.611573321800157998e+00,2.000000000000000000e+00
1.382188838752931970e+00,-4.137455937182846766e-01,-3.827498925108555383e+00,1.519331454476669840e+00,-4.940922134323710857e-02,1.309961798933469090e+00,-1.695047164389579919e+00,-2.124143799030543178e+00,-2.506930898964160326e-01,2.666566831378059277e+00,0.000000000000000000e+00
1.031511777815189879e+00,6.121650668391142025e-01,8.446842378130572371e-01,1.738370481700922898e+00,3.529874644479649604e+00,-8.089159607913218863e+00,-2.080778822121418070e+00,4.615979402692054201e+00,5.707985252468350534e-01,-2.137716316391270688e+00,1.000000000000000000e+00
1.301798711807088171e+00,-2.937919272993272823e+00,-3.009190858507448052e+00,-1.343236187806054138e+00,-1.362801030568537408e+00,-6.222301964121148554e-01,-5.351204085298570945e-01,-3.230115887694441634e-02,5.722122476221436216e-02,-2.039087255078821936e+00,0.000000000000000000e+00
-5.065705199913390633e-01,-2.558078850770994173e+00,-1.847550649042499771e+00,2.734264631370762366e+00,-7.265830968030224657e-01,2.012370838893623670e+00,-1.621525525744891283e+00,-7.370504921516316976e+00,-1.917730684206229608e+00,3.204070613008443758e+00,0.000000000000000000e+00
-1.231164499528213163e+00,5.098459728909015887e+00,6.546142853026158948e-01,5.737175572836651360e-01,1.163530810351676825e+00,1.231847192183888273e+00,-2.322308976688113091e+00,8.552745321859955396e+00,2.861391765021678246e+00,-1.272140095567515727e+00,0.000000000000000000e+00
1.638275994822867343e+00,-1.064458861406840651e+00,-2.803002500944080211e+00,2.150159068865544754e+00,-8.144947511166613641e-01,-1.739776431644598720e+00,2.010780030668501528e+00,-2.149538353731126783e+00,-1.597359418588879532e-01,-1.633082457760213657e+00,2.000000000000000000e+00
1.783788774574375902e+00,2.556252224408093188e-01,-8.786504970186292951e-02,1.889710620328163282e+00,-2.561274698263548366e+00,-2.868597467820758862e+00,-1.601999578812524971e+00,-2.731211083571048359e+00,8.961152733818413818e-01,1.890173071116592052e-01,0.000000000000000000e+00
1.952811931729539818e+00,1.857680235729511686e+00,6.259533222969871913e-01,1.772924571704922236e+00,-1.802360359622323216e+00,-1.223274206466719249e+00,-9.386052961539589345e-01,-4.373548226084267299e+00,-2.734883849696005953e+00,2.936628751215395461e-01,1.000000000000000000e+00
1.494043823865027099e+00,-8.023298499463021871e-01,-2.396682088290431611e+00,7.194408953178772492e-01,-3.415354563760319984e-02,-8.122885090558094046e-01,1.136437351246743166e+00,1.979179331878592185e+00,1.455813312341789123e+00,-2.203599083911404577e+00,2.000000000000000000e+00
2.426251020163570526e+00,-3.181956518771602127e+00,1.697696514711168891e-01,2.312812843585390965e+00,2.001123177656034535e+00,5.133827567834241545e-01,-2.605417449894683601e-01,-4.748977756689646057e+00,-1.691161846242435596e+00,2.025215250556412272e+00,1.000000000000000000e+00
-1.908926992243247245e-01,-1.739673925683513644e-01,6.234970385038414165e-01,3.679572814658320645e-01,4.564189870647817893e-01,-1.738115169473078758e+00,2.926235092773498359e+00,-3.039138052054667138e+00,-2.184374448844583760e-02,2.325157338706856258e+00,2.000000000000000000e+00
-2.149113490627475809e+00,1.565946431228312896e+00,4.219812640501372947e+00,-1.790874824046157388e+00,-4.819704232970997815e+00,-7.678022126840722272e-01,-2.246907992840105450e+00,-5.338771061624695946e+00,-2.009216276316465155e+00,1.075623645909141723e+00,0.000000000000000000e+00
-5.970228163907126406e-01,-1.948856357786807214e+00,5.109521319681594953e+00,3.279903010659346307e+00,-1.193377243109979169e+00,-1.088983779733511792e+00,2.239827919512706877e+00,-1.073549236392744533e+01,-6.199871685980242741e-01,4.463859751368963735e+00,0.000000000000000000e+00
-6.436884935402975572e-02,6.568562729059337357e-01,7.964716019522231072e-01,8.382397845094443634e-01,1.951726801315555315e+00,2.924869120355657159e+00,2.341350780778603813e+00,1.298710406032883569e+00,1.226086638724467104e+00,1.199440757923356582e+00,1.000000000000000000e+00
7.979109984059173932e-01,-4.866723576448335198e-01,4.782780127917336088e+00,2.465539149774356176e+00,1.973503914808275583e+00,-1.425685713475645544e+00,-1.175126188425988039e+00,-3.089151627533064826e+00,1.065685707793096570e+00,4.154323658541314579e+00,2.000000000000000000e+00
2.739530132548770425e+00,-7.850748426385201206e-02,-4.997547220417446479e-01,1.606348967612560630e+00,-1.832797980235715052e+00,3.205738618753613878e+00,-6.773062534860646577e-01,-5.053893978626541994e+00,-4.854785077049509567e+00,-2.122719609647754080e+00,2.000000000000000000e+00
9.291510562248845861e-01,-4.289389109262436328e+00,5.745095313345860433e-02,-1.963777875746530510e+00,2.098010341392563483e+00,7.576643959455677813e-01,-2.244452347657628799e+00,7.717455551674055059e-01,-3.252574911583474560e-01,3.661252586964545142e-01,2.000000000000000000e+00
2.686728443182625270e+00,4.917167289945101327e-01,-2.217092817204998845e+00,1.176636410861377602e+00,1.375852691692103225e+00,-2.083449830632134514e+00,9.969687714748625140e-01,2.153331754562704869e+00,7.524042251889317967e-02,-1.650705125415820262e+00,2.000000000000000000e+00
-3.666996787621427778e+00,-1.610861986884629005e+00,1.672062397857841276e+00,-2.796946635129229364e+00,6.988313392685543413e-01,1.018006418488557552e+00,-2.356999387182639794e+00,2.540803618429034128e+00,-3.592759230209444654e-01,-1.009937690883807804e+00,2.000000000000000000e+00
-1.177567738227522920e-01,3.396362142800608552e+00,-3.399880957732651865e+00,4.406376400252576708e+00,-2.012124868671631539e+00,-1.071098083565420467e+00,5.729082777089315570e+00,-2.950085887002618534e+00,1.218223579428763026e+00,-2.697325994452270947e-03,2.000000000000000000e+00
1.639225754584627825e-01,-4.730822677057672010e+00,7.568229400205295221e-01,-5.696393898497986719e-01,1.595620894454121030e+00,-4.416859781961558484e-01,1.596464709405966964e-01,2.921000515234023487e-01,1.061509601216693133e+00,-1.081717041767962018e+00,2.000000000000000000e+00
-5.052336908081551670e-01,-2.418051774378700447e+00,-8.690420877644197128e-01,-1.110782258721165761e-02,-7.115334047032975118e-01,2.441762524794235834e+00,-2.535332848929287231e+00,-4.527209574638615841e+00,-1.382245020168909599e+00,2.910654929043954287e+00,0.000000000000000000e+00
2.355075891187841108e+00,2.068895836345510553e+00,7.704373931698973443e-01,-3.412752679077577511e-01,1.258047764864431484e+00,-4.243822232179550014e+00,-1.867749785141715746e+00,1.473912999510998745e+00,-1.743772658689945576e+00,-1.461313636227201673e-01,1.000000000000000000e+00
3.270512073925199381e+00,-2.033153905099056136e+00,9.287909746073726991e-01,4.177060595314411096e+00,2.634970206985848051e+00,2.958819871881308572e-01,4.746420526257644212e-01,-5.031255159991605552e+00,-1.120969679698856192e+00,2.650301736175105116e+00,1.000000000000000000e+00
-1.096858472487962644e-01,-1.971488056757104479e+00,2.869833742812034849e+00,4.727156401114106510e-01,-2.120980566450769711e-01,-1.752059147277225337e+00,2.533602546231428221e+00,-5.991909866093886095e+00,-1.342366793133278113e+00,1.623771483003311644e+00,0.000000000000000000e+00
2.405483781493889417e+00,2.421478740106133287e+00,-1.212145223370826974e+00,5.976954372235275814e-01,1.362946101743247374e+00,-3.966919636932424886e+00,2.444280313909775515e+00,3.293926602914264645e+00,4.276709307536724625e-01,-1.687955190848714704e+00,2.000000000000000000e+00
2.085169710071813398e+00,-2.123965757829092027e+00,-2.775364170174925427e+00,-5.079833691549382468e-01,-4.319103681190513022e+00,-1.532034098415383738e+00,-1.601163391296384519e+00,-5.546990590984545832e+00,-8.127090850943163858e-02,1.400238393092788192e+00,1.000000000000000000e+00
4.267200399833137592e-01,-7.406653479618883207e-01,-6.083770464790348997e-01,-6.716262721107080225e-02,-4.269109642261541548e-01,-7.491212619588936139e-01,1.213226042822432182e+00,7.888766448184239000e-01,2.046099632470704144e+00,-2.473506331137181879e-01,2.000000000000000000e+00
-2.681014225115585958e+00,-2.829720797108356223e+00,2.842054454306033762e+00,-2.934163442473119332e+00,3.921515716114074568e-01,-1.001063857798950574e+00,-2.792333271478927514e+00,2.049479286476558748e+00,4.349390313694208032e-01,-1.192499980397602410e+00,2.000000000000000000e+00
-1.107299794201979770e+00,1.625163964437785769e-01,3.181566010424198288e-01,1.495896774716212407e+00,-4.800855571725823889e-01,-9.393070745904474883e-02,-1.353761538932669595e+00,1.024484157720137872e-01,2.057932538999106331e+00,9.650155955838120025e-01,1.000000000000000000e+00
-3.120039420510608785e+00,-1.844238376014254666e+00,1.297424409376743970e-01,-4.097037773526783333e+00,-1.841986787151106419e-02,-4.620933018721880003e-01,-3.894849140204094340e+00,2.007592799995197907e+00,-1.882723734861679654e+00,-1.142878140782453755e+00,2.000000000000000000e+00
-1.479424061982596461e+00,-5.576087320445735074e-01,5.067774586084987654e-01,1.044462334428621686e+00,5.363447451025904478e-02,8.828735989205536150e-01,9.172237261570883593e-01,-2.864848752533822873e-01,8.070956191586136086e-01,-4.643918015254291376e-01,1.000000000000000000e+00
1.374989242502342668e+00,-2.397986772964421753e+00,-2.161384244959711598e+00,4.638981140042397477e+00,9.750712643832146753e-01,2.406232744878578078e-01,2.566885435827279238e+00,2.661591070849318452e-01,2.733134323617713246e+00,-2.648614228387057068e+00,2.000000000000000000e+00
2.178276030457696244e+00,-1.820203602319834246e+00,8.995382847509822977e-01,-1.186992223447739470e+00,6.491071391381519895e-01,3.220902501060704637e+00,1.306979231093180482e+00,-2.582317920761070251e+00,-2.032343901407368758e+00,8.358901253274984011e-01,2.000000000000000000e+00
-2.423860768045590142e+00,2.724323481687166204e+00,1.697239270515495280e+00,-2.470672149335019441e+00,9.631674880997143084e-02,4.869649808170246619e-01,-9.858730786992284667e-01,2.790514972357998058e+00,-2.115639815585154793e+00,-1.324845023462380977e+00,1.000000000000000000e+00
-5.125122717758521240e+00,5.838046821500022521e-01,2.973550478309913814e+00,1.302512035085092501e+00,-2.317116317099357836e+00,1.279636440342399872e-01,-1.637530819849875696e+00,-2.746345907104486006e-02,3.501129079354798890e+00,4.286524390316903688e-01,2.000000000000000000e+00
1.182470542105986899e+00,8.118504533064209161e-01,1.642581272607548826e+00,1.645830532587912565e+00,-2.518191712430382978e+00,1.526531667768798117e+00,1.161185517735491057e+00,-3.443412747442263555e+00,2.123066789439372659e+00,2.155283792479483651e+00,0.000000000000000000e+00
3.063715148753290762e+00,-2.738071298056413916e+00,1.044138081702186138e+00,9.705003361000286155e-02,8.822897724219098681e-01,2.772730889364918294e-01,-4.874714945179936976e+00,-2.076783344282912669e+00,8.877910193749214418e-01,4.250235269052401677e+00,1.000000000000000000e+00
1.364684253486194043e+00,3.842141323961084431e+00,2.034788546867648762e+00,2.194657607751173689e-01,2.298878482306338178e+00,-3.641349520989672683e+00,-2.193489651471757895e+00,5.683156452253589563e+00,4.144242937684663453e-01,-8.157932645742237421e-01,1.000000000000000000e+00
1.673202174959405042e-01,-8.849839868577134006e-01,1.201736513536216355e+00,-1.740552801153243401e-01,2.106953356475934847e+00,-2.555732140027173749e+00,3.471038108044760762e+00,-2.329782013002214658e+00,-1.766316781698564986e+00,8.452562637132523538e-01,2.000000000000000000e+00
3.626091958528365744e-02,8.448761266597377695e-01,2.969464043012150611e+00,1.681425543327954131e+00,2.824025256705281262e+00,-4.864128735233644640e+00,5.848246907319490262e+00,-2.796714568342151708e+00,-1.962648914269720102e-01,2.226259360831996048e+00,2.000000000000000000e+00
6.164966517247552069e-01,9.214756297812816133e-01,-5.979990677579354319e+00,3.615689480108683185e+00,-1.956590450707968998e+00,-3.174097114732087555e+00,3.523546185449490054e+00,-4.430546162727269532e+00,-8.215169227871319535e-01,-4.308180903257674554e-01,0.000000000000000000e+00
-1.717474351894354268e+00,-1.874016910668720115e+00,3.937564350643500077e+00,-3.764001554958539275e-01,-1.720442218829221659e+00,-8.567312711573038531e-01,-1.062205716255092858e+00,-6.917561858538638919e-01,1.144565415439415146e+00,-2.027615061297098009e+00,2.000000000000000000e+00
-2.490387500108607099e+00,1.262018579010100616e+00,2.928991718221760632e-01,2.202800280392903431e+00,-3.578839687252544088e+00,-2.031307425065284722e+00,-1.540787064970230436e-01,-4.443664455519172662e+00,1.272959955938779641e+00,1.530165550565697252e+00,0.000000000000000000e+00
2.895136575728680661e+00,1.049221723837872933e+00,4.861164333923595482e-01,3.110934449002408009e+00,-1.575292381387780161e+00,-6.567885912460369457e-01,2.987981024875867586e-01,-3.538849802187287175e+00,-8.098297684260541418e-01,-5.978785883769889287e-01,1.000000000000000000e+00
